あくまのキッス,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ゴッドバード,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
へんしん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
あわ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ピヨピヨパンチ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
キノコのほうし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
フラッシュ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
サイコウェーブ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
はねる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
とける,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
クラブハンマー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
だいばくはつ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
みだれひっかき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ホネブーメラン,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ねむる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いわなだれ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ひっさつまえば,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
かくばる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
テクスチャー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
トライアタック,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いかりのまえば,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
きりさく,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
みがわり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
わるあがき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
スケッチ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
トリプルキック,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
どろぼう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
クモのす,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
こころのめ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
あくむ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
かえんぐるま,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いびき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
のろい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
じたばた,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
テクスチャー２,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
エアロブラスト,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
わたほうし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
きしかいせい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
うらみ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
こなゆき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
まもる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
マッハパンチ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
こわいかお,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
だましうち,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
てんしのキッス,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
はらだいこ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ヘドロばくだん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
どろかけ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
オクタンほう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
まきびし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
でんじほう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
みやぶる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
みちづれ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ほろびのうた,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
こごえるかぜ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
みきり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ボーンラッシュ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ロックオン,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
げきりん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
すなあらし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ギガドレイン,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
こらえる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
あまえる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ころがる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
みねうち,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いばる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ミルクのみ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
スパーク,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
れんぞくぎり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
はがねのつばさ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
くろいまなざし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
メロメロ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ねごと,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いやしのすず,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
おんがえし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
プレゼント,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
やつあたり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
しんぴのまもり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いたみわけ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
せいなるほのお,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
マグニチュード,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ばくれつパンチ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
メガホーン,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
りゅうのいぶき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
バトンタッチ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
アンコール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
おいうち,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
こうそくスピン,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
あまいかおり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
アイアンテール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
メタルクロー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
あてみなげ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
あさのひざし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
こうごうせい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
つきのひかり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
めざめるパワー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
クロスチョップ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
たつまき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
あまごい,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
にほんばれ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
かみくだく,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ミラーコート,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
じこあんじ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
しんそく,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
げんしのちから,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
シャドーボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
みらいよち,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いわくだき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
うずしお,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ふくろだたき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ねこだまし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
さわぐ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
たくわえる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
はきだす,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
のみこむ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ねっぷう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
あられ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
いちゃもん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
おだてる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
おにび,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
おきみやげ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
からげんき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
きあいパンチ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
きつけ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
このゆびとまれ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
しぜんのちから,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
じゅうでん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ちょうはつ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
てだすけ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
トリック,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
なりきり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ねがいごと,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ねこのて,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ねをはる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ばかぢから,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
マジックコート,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
リサイクル,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
リベンジ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
かわらわり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
あくび,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
はたきおとす,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
がむしゃら,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ふんか,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
スキルスワップ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ふういん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
リフレッシュ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
おんねん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
よこどり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ひみつのちから,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ダイビング,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
つっぱり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ほごしょく,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ほたるび,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ラスターパージ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ミストボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
フェザーダンス,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
フラフラダンス,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ブレイズキック,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
どろあそび,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
アイスボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ニードルアーム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
なまける,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ハイパーボイス,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
どくどくのキバ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ブレイククロー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ブラストバーン,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ハイドロカノン,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
コメットパンチ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
おどろかす,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ウェザーボール,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
アロマセラピー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
うそなき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
エアカッター,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
オーバーヒート,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
かぎわける,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
がんせきふうじ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ぎんいろのかぜ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
きんぞくおん,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
くさぶえ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
くすぐる,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
コスモパワー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
しおふき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
シグナルビーム,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
シャドーパンチ,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
じんつうりき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
スカイアッパー,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
すなじごく,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
ぜったいれいど,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
だくりゅう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
タネマシンガン,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
つばめがえし,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
つららばり,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
てっぺき,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
とおせんぼう,-1,-1,-9999,名詞,一般,*,*,*,*,*,*,*,mydic
